"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000000131","MC264004A","Ethan","Alice","Phillips","1972-10-14","Innovative Finance","No","2201.28","18350.31","2026-01-19","2026-02-21","5610.71","-3389.75","693.98","87214.68","2026-03-25","Void","Void"
"ISA000000132","AL061163B","Lily","Thomas","Brown","1940-05-29","Stock and Shares","Yes","15563.55","6867.69","2025-07-08","2026-01-17","17288.62","1630.71","556.40","21947.27","2026-03-23","Cancelled","Cancelled"
"ISA000000133","KT078493B","Ethan","Olivia","Wright","1987-08-11","Innovative Finance","Yes","8006.41","13141.74","2025-11-10","2025-12-30","2130.52","1470.51","744.06","10573.28","2026-03-12","Void","Cancelled"
"ISA000000134","AY870380A","Emily","Olivia","King","1948-05-07","Stock and Shares","Yes","6083.86","8635.96","2025-07-18","2025-12-20","12224.53","-1930.97","-716.72","35263.82","2026-02-11","Closed","Closed"
"ISA000000135","KJ968027D","Mia","Victoria","Murphy","2000-01-02","Cash","No","1220.39","8013.49","2026-02-16","2026-03-23","7034.01","124.83","83.54","20495.90","2026-04-04","Closed","Transferred in full"
"ISA000000136","AL148610A","William","Grace","Bennett","1984-04-05","Innovative Finance","Yes","13855.74","14602.09","2025-05-30","2025-11-09","4843.08","420.27","95.35","80816.56","2025-12-30","Closed","Closed"
"ISA000000137","KY883398C","Henry","Marie","Edwards","1992-03-16","Life Time ISA","No","16828.62","12941.57","2025-06-01","2025-11-13","14280.88","-2613.81","569.91","3531.72","2026-03-18","Cancelled","Void"
"ISA000000138","WJ505605D","Lucas","Joseph","Baker","1945-03-09","Innovative Finance","Yes","3472.41","15485.82","2025-04-28","2025-07-25","19829.48","2840.64","873.21","39120.24","2026-03-21","Void","Void"
"ISA000000139","LT511764D","Daisy","Rose","Wright","1951-11-06","Stock and Shares","Yes","6976.61","17297.12","2025-11-01","2025-11-03","8729.85","2445.14","919.01","14085.40","2026-02-23","Void","Cancelled"
"ISA000000140","LZ064230A","Elsie","Elizabeth","Thompson","1946-06-22","Stock and Shares","No","3304.63","10697.03","2026-01-13","2026-03-05","15163.97","-3546.36","-387.28","10230.42","2026-03-08","Closed","Cancelled"
"ISA000000141","MB895792A","Henry","Benjamin","Cooper","1976-04-21","Stock and Shares","No","12054.42","3432.13","2025-09-18","2025-12-12","9029.92","435.33","226.72","36273.82","2026-02-28","Cancelled","All funds withdrawn"
"ISA000000142","LP374060A","Arthur","Samuel","King","1986-05-25","Stock and Shares","No","6401.96","883.49","2026-01-17","2026-02-27","2094.49","1686.21","721.43","30763.80","2026-03-11","Closed","Closed"
"ISA000000143","AS003194D","Ruby","Elizabeth","Thomas","2004-01-07","Innovative Finance","Yes","16463.05","6902.86","2025-11-20","2025-12-28","11015.44","1452.97","-196.69","75485.00","2026-03-22","Void","Cancelled"
"ISA000000144","CK278801C","Evie","Alice","Mitchell","1941-01-20","Cash","No","52.03","16833.34","2025-07-18","2025-12-26","18127.39","3190.26","-461.46","56404.22","2026-02-06","Cancelled","Void"
"ISA000000145","RE753113C","Charlotte","Patrick","Thomas","1985-10-28","Stock and Shares","No","13342.29","231.50","2025-07-30","2025-11-02","12937.91","-3605.44","265.90","32274.46","2025-11-15","Void","Closed"
"ISA000000146","AL321250A","Leo","Alice","Bailey","1982-09-25","Innovative Finance","Yes","15839.17","6882.80","2026-02-01","2026-02-16","13622.99","2886.58","909.84","56140.17","2026-03-25","Void","Void"
"ISA000000147","HB685465D","Harry","Marie","Scott","1987-03-16","Innovative Finance","No","11110.30","17064.89","2025-09-29","2026-02-17","2215.53","-3562.83","326.74","66616.30","2026-03-21","Cancelled","Void"
"ISA000000148","JJ999634D","Daisy","Michael","Lewis","1998-04-22","Stock and Shares","No","8216.91","2999.26","2025-11-28","2026-02-24","16389.26","-3193.70","915.03","87903.70","2026-03-05","Cancelled","Cancelled"
"ISA000000149","JH697071B","Poppy","Grace","Green","2005-03-21","Innovative Finance","No","9965.09","10167.64","2025-06-02","2026-02-25","7217.32","-3636.15","-1.07","83559.95","2026-03-24","Void","All funds withdrawn"
"ISA000000150","MS122892B","Mia","Rose","Kelly","1987-09-22","Stock and Shares","Yes","6122.84","9913.81","2026-02-10","2026-04-03","9871.85","-568.40","-180.40","25328.24","2026-04-05","Cancelled","Cancelled"
"ISA000000151","AT336252C","Evie","Alexander","Bennett","1985-09-25","Stock and Shares","Yes","4085.69","18440.69","2025-06-12","2025-06-14","10197.41","2226.65","572.83","66154.08","2026-03-31","Closed","Transferred in full"
"ISA000000152","BJ388174C","Ruby","Victoria","Jackson","1975-07-05","Stock and Shares","No","4655.53","13282.15","2025-05-12","2025-12-19","4676.17","2281.79","388.36","61080.02","2026-03-06","Void","Cancelled"
"ISA000000153","JT476587D","Lucas","Grace","Hill","1957-11-29","Stock and Shares","Yes","18649.64","15420.59","2025-11-25","2026-03-18","15980.00","3082.36","-597.75","25435.36","2026-04-01","Cancelled","All funds withdrawn"
"ISA000000154","CM806202B","Henry","Benjamin","Collins","1943-06-03","Cash","No","6680.94","9788.10","2025-08-25","2026-03-16","10851.28","439.31","905.90","6195.16","2026-04-02","Void","Closed"
"ISA000000155","AH501188B","Lucas","Alice","Parker","1940-02-04","Cash","Yes","19171.44","1784.44","2025-05-27","2025-08-05","10944.63","2946.65","394.56","80930.62","2025-09-11","Cancelled","Void"
"ISA000000156","AJ232682A","Daniel","Alexander","Green","1953-01-14","Stock and Shares","Yes","11708.27","11571.67","2026-01-09","2026-01-24","14379.12","1225.45","251.84","10546.65","2026-03-23","Void","Cancelled"
"ISA000000157","AZ498157D","Lily","Grace","King","1981-07-17","Cash","No","13589.64","3102.25","2025-06-25","2026-02-17","6347.87","1535.62","-166.87","51092.98","2026-03-03","Void","Void"
"ISA000000158","JJ166764A","Oscar","Joseph","Lewis","1968-01-04","Life Time ISA","Yes","19904.64","15531.15","2025-05-09","2025-06-07","18015.09","97.28","354.45","53239.96","2025-09-10","Closed","Closed"
"ISA000000159","PX617175A","Theo","William","Baker","1971-05-05","Innovative Finance","Yes","5777.56","307.06","2025-08-25","2026-01-23","14346.91","637.74","877.09","46937.62","2026-02-25","Closed","Cancelled"
"ISA000000160","JY802786D","Charlotte","Patrick","Smith","1950-03-07","Stock and Shares","No","11475.59","6596.58","2026-02-20","2026-02-22","13217.04","2021.82","706.69","35751.16","2026-03-24","Closed","All funds withdrawn"
"ISA000000161","WB834433D","Jacob","Alexander","Martin","1975-03-24","Innovative Finance","Yes","10376.29","1838.84","2025-06-11","2025-11-10","17725.75","3583.39","685.09","56861.45","2025-11-13","Closed","Cancelled"
"ISA000000162","JX555232C","Isla","Elizabeth","Miller","1997-10-25","Innovative Finance","No","5597.12","16904.37","2025-08-20","2026-01-14","19480.73","-498.86","698.55","96733.12","2026-03-03","Void","Void"
"ISA000000163","RK620900C","Mia","Samuel","Williams","2004-09-23","Innovative Finance","Yes","5931.00","8414.14","2025-06-10","2025-07-10","7541.39","3493.50","997.19","21637.16","2025-07-23","Void","All funds withdrawn"
"ISA000000164","MB545140D","Hannah","David","Hill","1951-03-03","Life Time ISA","No","7351.20","19177.78","2025-10-05","2025-10-31","6995.33","731.22","-447.21","26557.43","2026-04-04","Cancelled","Closed"
"ISA000000165","HE288653B","Noah","Michael","Martin","1956-10-25","Stock and Shares","No","15127.68","18263.71","2025-07-19","2026-02-05","9522.26","204.65","889.10","92507.37","2026-02-26","Cancelled","Cancelled"
"ISA000000166","WB292131D","Grace","Olivia","Williams","1993-11-22","Innovative Finance","Yes","8435.35","18163.33","2025-10-08","2025-12-31","1344.38","-2391.11","-83.00","78850.93","2026-03-27","Closed","All funds withdrawn"
"ISA000000167","WM182897A","Hannah","Claire","Thomas","1951-01-23","Life Time ISA","No","19094.31","19757.86","2025-04-25","2025-05-29","12978.05","-988.24","-290.33","43965.11","2025-09-29","Cancelled","All funds withdrawn"
"ISA000000168","JT089441A","George","Grace","Hall","1971-07-12","Cash","Yes","247.15","15345.00","2025-04-21","2025-06-20","261.41","221.26","228.55","40879.99","2025-07-07","Cancelled","Void"
"ISA000000169","AE825411C","Daisy","Claire","Cooper","1969-09-24","Life Time ISA","No","4498.82","729.99","2026-02-05","2026-02-14","16530.04","1633.88","71.11","6420.51","2026-03-21","Void","Cancelled"
"ISA000000170","PP938827D","Ethan","Victoria","Clarke","1992-05-27","Innovative Finance","Yes","14906.76","19803.78","2025-04-18","2026-01-25","15156.81","3326.16","141.23","98.30","2026-02-17","Cancelled","All funds withdrawn"
"ISA000000171","RP463818A","James","Olivia","Harris","2002-06-22","Life Time ISA","No","17805.52","14691.88","2025-09-06","2025-11-23","6132.49","2788.13","395.27","20407.27","2026-02-18","Cancelled","Void"
"ISA000000172","RE000692B","Hannah","Claire","Murphy","1982-02-03","Stock and Shares","No","1136.23","9285.79","2025-05-18","2025-12-21","2399.77","1134.81","-942.21","83751.41","2026-03-26","Closed","Cancelled"
"ISA000000173","SA196036B","Noah","Michael","Jackson","1974-04-18","Innovative Finance","No","10698.65","16799.99","2026-02-04","2026-03-12","8894.95","3080.72","679.67","86669.50","2026-03-29","Closed","Closed"
"ISA000000174","EJ314415A","Ruby","Alice","Wilson","1999-07-06","Stock and Shares","Yes","15872.01","16185.63","2025-09-27","2025-12-03","236.25","2374.78","370.46","35925.32","2026-03-28","Cancelled","Transferred in full"
"ISA000000175","LW320030D","Oscar","Jane","Harris","1997-04-28","Cash","No","1716.83","15464.89","2025-11-04","2026-02-19","9439.78","596.06","-131.43","78396.79","2026-02-24","Closed","All funds withdrawn"
"ISA000000176","MX600939C","William","Louise","Adams","1965-05-09","Stock and Shares","Yes","892.38","5120.81","2025-10-02","2025-10-05","5584.72","2411.42","169.55","19718.34","2026-01-31","Cancelled","Void"
"ISA000000177","WC180782B","Edward","David","Phillips","1976-08-03","Life Time ISA","No","9841.86","6186.74","2025-07-07","2025-12-13","13682.58","-1904.28","269.45","49819.65","2026-02-15","Void","Void"
"ISA000000178","RB365769A","Thomas","Olivia","Morris","1984-03-08","Innovative Finance","Yes","3524.22","18093.48","2025-06-11","2025-08-12","19443.58","296.44","90.71","66696.21","2025-09-05","Void","Void"
"ISA000000179","RZ936836D","Freya","Victoria","Mitchell","1996-07-26","Cash","Yes","17417.25","10713.77","2025-11-28","2025-12-22","14908.50","1457.81","239.91","57176.57","2026-03-15","Void","Void"
"ISA000000180","WM715363B","Oliver","Olivia","Morris","1974-07-07","Stock and Shares","No","10572.21","17069.06","2025-05-28","2025-12-10","19787.59","2288.35","528.59","20150.16","2026-03-07","Void","Cancelled"
"ISA000000181","KC186414A","Freya","Victoria","Thompson","1996-06-12","Cash","No","19350.56","19788.82","2025-11-23","2025-12-02","12680.97","1679.20","838.73","16670.93","2026-03-01","Cancelled","Cancelled"
"ISA000000182","PS169484B","Theo","Joseph","Bennett","1993-04-16","Cash","Yes","5989.13","18121.28","2025-04-14","2026-01-29","19122.54","1070.37","600.21","52522.38","2026-02-07","Closed","Transferred in full"
"ISA000000183","LW712705A","Leo","Ann","Collins","1998-11-15","Stock and Shares","Yes","16302.67","4238.72","2025-08-29","2025-12-04","19370.16","1045.23","7.83","48749.36","2026-01-25","Cancelled","All funds withdrawn"
"ISA000000184","JJ530821A","Elsie","William","Murphy","1960-10-18","Life Time ISA","Yes","12641.59","17357.84","2026-02-13","2026-03-15","6332.83","-47.57","556.58","31353.07","2026-03-22","Cancelled","Void"
"ISA000000185","HE230489C","Noah","Rose","Collins","1973-01-31","Cash","No","3567.68","8927.04","2026-02-13","2026-02-25","10591.76","3530.54","955.09","86303.41","2026-02-26","Void","Cancelled"
"ISA000000186","SW029279B","Emily","Ann","Smith","1961-08-27","Stock and Shares","No","14394.48","7694.16","2026-01-07","2026-04-03","10673.91","3716.41","269.37","19548.23","2026-04-04","Void","Cancelled"
"ISA000000187","PS463491C","Leo","Thomas","Mitchell","1978-03-08","Stock and Shares","Yes","19115.16","19701.34","2025-08-01","2026-02-21","6528.51","1019.25","711.52","26335.72","2026-02-28","Closed","Closed"
"ISA000000188","BC786095C","Edward","Jane","Murphy","1950-12-27","Stock and Shares","Yes","6828.36","11942.32","2026-01-24","2026-03-30","14192.92","-3381.96","780.67","8553.93","2026-03-30","Closed","Transferred in full"
"ISA000000189","CX181446B","Amelia","William","Mitchell","1984-02-18","Innovative Finance","No","762.84","18128.63","2025-05-28","2025-09-11","3437.61","2235.01","738.79","44147.88","2025-12-29","Cancelled","All funds withdrawn"
"ISA000000190","AN625681C","Grace","Marie","Miller","1996-03-23","Stock and Shares","No","5077.46","11812.16","2025-09-15","2025-11-26","2006.76","3105.65","356.39","61130.83","2025-12-22","Closed","All funds withdrawn"
"ISA000000191","SW738627A","Edward","Claire","Green","1948-01-18","Life Time ISA","Yes","6119.09","18846.89","2025-11-17","2026-04-01","5152.04","2636.03","-438.39","1458.00","2026-04-01","Void","Void"
"ISA000000192","WP443609C","Jack","Alice","Parker","1941-03-23","Innovative Finance","Yes","3913.89","3023.13","2025-12-20","2026-02-26","15791.40","722.44","883.88","98071.90","2026-03-15","Void","All funds withdrawn"
"ISA000000193","RP106906C","Hannah","Elizabeth","Collins","2002-05-13","Innovative Finance","No","9087.83","16409.60","2025-08-04","2026-01-07","19554.60","-57.15","457.04","28954.02","2026-02-25","Void","Cancelled"
"ISA000000194","KM371521A","Finley","David","Parker","1993-03-01","Cash","No","19077.64","14031.77","2026-02-01","2026-02-15","5078.67","1537.26","443.72","38821.01","2026-03-25","Void","Closed"
"ISA000000195","ST491954B","Isla","Victoria","Smith","2005-09-01","Life Time ISA","No","17281.93","11464.56","2025-05-20","2026-02-12","14277.82","-979.09","82.54","96018.92","2026-03-08","Void","All funds withdrawn"
"ISA000000196","MC031333D","Elsie","Ann","Wright","2001-02-20","Life Time ISA","Yes","12486.76","665.19","2025-05-28","2026-03-28","6581.74","98.57","120.65","94019.61","2026-04-03","Cancelled","Transferred in full"
"ISA000000197","CJ623194A","Freya","Claire","Scott","1951-02-25","Life Time ISA","Yes","19471.49","15473.00","2025-09-05","2025-12-16","13882.10","3016.71","599.83","98513.77","2026-03-09","Void","Closed"
"ISA000000198","EZ879818C","Theo","Samuel","Bennett","1987-12-07","Innovative Finance","No","4277.55","6853.98","2025-09-30","2025-12-18","11141.03","360.31","767.91","9902.89","2026-03-12","Closed","Cancelled"
"ISA000000199","WS068610A","Noah","Benjamin","Walker","2004-11-26","Cash","Yes","13793.36","19546.03","2025-06-07","2026-03-14","7059.53","276.44","825.20","41848.30","2026-03-24","Closed","Transferred in full"
"ISA000000200","RW946241D","Oscar","Olivia","Bennett","1992-08-30","Innovative Finance","No","7541.29","2810.35","2025-07-29","2026-02-26","6634.49","3555.40","-734.22","48938.64","2026-03-25","Closed","Cancelled"
"ISA000000201","CA806921C","Daisy","Louise","Jones","1953-04-04","Cash","No","17621.52","4225.02","2025-08-23","2026-02-22","17604.54","2060.76","-452.50","59781.99","2026-04-05","Void","Cancelled"
"ISA000000202","BP503270B","Theo","Joseph","Allen","1967-09-11","Innovative Finance","No","5061.39","7454.46","2025-05-18","2025-08-05","8325.25","-29.93","951.38","11993.98","2026-03-03","Closed","All funds withdrawn"
"ISA000000203","SS580406D","Poppy","Olivia","Baker","1969-02-22","Life Time ISA","No","12495.03","164.99","2025-04-16","2025-12-02","9970.42","1001.50","272.45","79650.57","2025-12-24","Void","Closed"
"ISA000000204","MZ729185C","Isla","Alice","Hughes","1963-06-16","Cash","Yes","2696.75","6122.14","2025-09-16","2026-02-15","14992.80","2270.99","924.27","66207.06","2026-04-04","Closed","Closed"
"ISA000000205","HM784513C","Charlotte","Samuel","Thomas","1973-02-10","Cash","Yes","11968.15","833.90","2025-08-06","2026-03-01","5868.79","2837.86","-19.78","78679.44","2026-03-05","Cancelled","Cancelled"
"ISA000000206","WN526944D","James","Victoria","Hall","1979-06-16","Life Time ISA","Yes","15820.50","11794.83","2025-12-27","2026-02-16","8229.88","2496.12","415.14","47813.92","2026-04-05","Void","Transferred in full"
"ISA000000207","AP979227D","Ethan","Louise","White","2001-02-10","Stock and Shares","Yes","15438.20","10189.36","2025-04-24","2026-01-27","669.92","-978.65","-989.07","51733.55","2026-02-04","Cancelled","Void"
"ISA000000208","ES060264A","Hannah","Rose","Martin","1951-09-20","Innovative Finance","Yes","13366.27","5915.17","2025-05-27","2025-07-18","12734.32","394.88","-140.87","32172.38","2025-10-03","Closed","Void"
"ISA000000209","CJ804158A","Grace","Elizabeth","Miller","1994-06-08","Stock and Shares","No","7222.14","5278.65","2026-01-13","2026-03-17","6383.90","3945.41","973.55","3204.87","2026-03-28","Cancelled","Transferred in full"
"ISA000000210","SW464733A","Jack","Elizabeth","Smith","1959-02-08","Innovative Finance","No","5076.91","15031.51","2025-07-14","2026-03-15","11506.07","1673.56","-200.53","85244.56","2026-03-24","Void","All funds withdrawn"
"ISA000000211","MB906010A","Daisy","Thomas","Davies","1998-02-11","Cash","No","19662.38","12391.73","2025-06-11","2025-08-20","18019.19","3222.31","294.51","34056.37","2026-02-21","Void","Closed"
"ISA000000212","BA645675C","William","Rose","Kelly","1954-08-20","Innovative Finance","No","6864.57","2939.96","2025-06-29","2025-07-17","6160.04","630.11","914.40","20445.74","2025-11-26","Cancelled","Cancelled"
