"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000000130","LW276839B","Daniel","Benjamin","Hall","1964-02-24","Stock and Shares","Yes","12585.64","18375.52","2025-05-23","2025-11-22","4276.61","-2899.56","118.53","52511.86","2026-01-03","Cancelled","Closed"
"ISA000000131","EA096840A","Daniel","Marie","Evans","1998-11-13","Innovative Finance","Yes","16670.28","19055.75","2026-01-26","2026-02-25","16253.16","1481.53","506.65","33282.18","2026-03-28","Cancelled","Transferred in full"
"ISA000000132","CP081485B","Lily","Samuel","Morris","1978-08-18","Life Time ISA","Yes","17061.82","12008.80","2025-08-12","2025-08-26","11457.41","3890.94","707.44","97958.78","2025-09-06","Void","Cancelled"
"ISA000000133","JX472754B","Edward","Olivia","Evans","1951-03-29","Innovative Finance","Yes","4784.57","875.83","2025-08-12","2025-09-25","7517.61","1011.34","-203.05","80959.03","2025-10-29","Void","Void"
"ISA000000134","HK165099C","Logan","Benjamin","Thomas","1945-05-03","Cash","Yes","5931.24","12586.34","2025-05-25","2025-07-24","1753.00","3829.34","517.54","52604.35","2026-02-09","Closed","Closed"
"ISA000000135","PP151452D","Oscar","Patrick","Green","1990-10-21","Life Time ISA","No","14562.10","1637.35","2026-02-04","2026-03-12","8940.16","1450.40","-716.92","12430.44","2026-03-24","Closed","Void"
"ISA000000136","EP100506A","Ruby","William","Thomas","1991-09-21","Stock and Shares","No","10048.14","12861.58","2025-12-07","2026-01-18","10110.09","3015.86","263.58","31711.70","2026-01-30","Void","Transferred in full"
"ISA000000137","JT171222D","Edward","Elizabeth","Clarke","1966-01-28","Cash","Yes","8479.55","12854.06","2025-07-03","2025-12-23","2821.14","-628.89","651.15","6615.47","2025-12-31","Cancelled","All funds withdrawn"
"ISA000000138","ER453531A","Sophia","Marie","Scott","1981-12-27","Stock and Shares","Yes","6926.92","11298.98","2025-06-08","2025-12-01","19813.70","548.14","153.79","75329.86","2026-02-08","Cancelled","Cancelled"
"ISA000000139","HN670477C","Logan","Benjamin","Davies","1979-10-06","Stock and Shares","Yes","4000.77","4004.76","2025-12-16","2026-02-02","15302.19","1884.90","-71.05","83095.80","2026-03-14","Cancelled","Cancelled"
"ISA000000140","KT213863A","Freya","Victoria","Hill","1968-07-05","Innovative Finance","No","8649.81","14560.63","2026-01-10","2026-03-19","11617.49","3294.05","162.12","29925.95","2026-03-27","Cancelled","Closed"
"ISA000000141","KW239847C","Jacob","Samuel","Collins","1947-04-22","Stock and Shares","No","13158.70","13729.38","2025-04-12","2025-05-28","6673.26","3516.15","274.31","72517.61","2025-06-27","Closed","All funds withdrawn"
"ISA000000142","AH760076D","Hannah","Olivia","Miller","1969-10-27","Cash","Yes","14323.80","15066.40","2026-01-26","2026-02-24","3803.08","2679.06","989.34","43125.06","2026-02-28","Cancelled","All funds withdrawn"
"ISA000000143","CH182018A","Theo","Grace","Thompson","1975-10-20","Stock and Shares","No","13781.08","15310.44","2025-04-23","2025-05-28","9673.95","-2117.15","774.14","33632.57","2025-08-12","Closed","Void"
"ISA000000144","MM736639C","Lucas","Marie","Bennett","1986-02-26","Stock and Shares","Yes","17740.00","11054.65","2025-08-12","2025-12-06","8993.03","-2433.97","633.75","112.08","2026-02-18","Void","Void"
"ISA000000145","CZ586895D","Thomas","Rose","Clarke","1944-06-09","Life Time ISA","No","15049.88","15791.30","2025-10-17","2025-12-08","10758.23","1366.14","531.77","86328.78","2026-03-28","Cancelled","Transferred in full"
"ISA000000146","BY029730D","Jacob","Thomas","Taylor","2001-12-09","Cash","No","1161.94","16161.84","2025-06-14","2025-12-27","4912.34","347.58","305.11","27515.98","2026-01-03","Cancelled","Closed"
"ISA000000147","RT888772B","Noah","Ann","Robinson","1985-01-21","Life Time ISA","Yes","11740.00","3675.39","2025-12-02","2026-01-04","16995.42","-2964.93","-233.24","50383.51","2026-04-05","Cancelled","Void"
"ISA000000148","SB238906C","James","Louise","Hill","1972-03-14","Cash","Yes","13712.72","3274.86","2026-01-04","2026-03-24","2497.01","1195.86","-315.09","44988.60","2026-04-03","Void","Void"
"ISA000000149","WT125949B","Grace","Ann","Parker","1981-08-28","Cash","No","1085.73","9940.21","2025-05-26","2025-11-17","12088.62","925.90","181.21","37277.66","2026-01-16","Cancelled","Cancelled"
"ISA000000150","MS046907B","Logan","Louise","Collins","1971-02-23","Stock and Shares","Yes","11686.41","18783.08","2025-06-20","2025-09-28","12667.54","2813.86","190.04","77708.41","2026-01-27","Cancelled","All funds withdrawn"
"ISA000000151","BX639639A","Freya","Alexander","Collins","1965-06-11","Cash","No","10919.77","5456.48","2025-09-13","2026-01-07","17226.90","114.56","475.75","14034.53","2026-02-03","Cancelled","Void"
"ISA000000152","RP276067D","Sophia","Alice","Foster","1983-06-25","Life Time ISA","No","13157.52","8289.93","2025-09-12","2026-02-10","200.27","3348.03","608.51","42501.65","2026-02-12","Cancelled","Transferred in full"
"ISA000000153","CH271557B","Ruby","Thomas","Green","1990-07-24","Innovative Finance","No","8103.20","546.81","2025-05-17","2025-12-05","2762.03","-381.97","936.58","53080.00","2026-01-22","Cancelled","Transferred in full"
"ISA000000154","AY720139C","Maya","William","Mitchell","1985-09-04","Stock and Shares","Yes","12639.84","9854.65","2025-11-06","2026-01-01","13296.63","2787.76","-773.69","36260.22","2026-01-27","Cancelled","Transferred in full"
"ISA000000155","CH520133D","Oliver","David","Kelly","1973-12-08","Innovative Finance","Yes","10549.25","4463.02","2026-01-15","2026-03-26","18320.88","2604.61","256.38","44518.74","2026-04-05","Closed","Transferred in full"
"ISA000000156","HK437993C","Noah","Louise","Phillips","1964-01-20","Innovative Finance","No","453.12","17786.24","2025-07-28","2025-11-19","3001.80","535.80","782.05","12550.50","2026-01-27","Closed","Transferred in full"
"ISA000000157","MN774187A","Daisy","Alice","Evans","1994-06-09","Stock and Shares","Yes","18546.46","3717.81","2025-05-22","2026-03-06","14180.33","-2487.84","-39.62","84284.75","2026-03-10","Void","Closed"
"ISA000000158","LW539016B","Olivia","Marie","Morris","1984-05-03","Life Time ISA","No","2830.87","5626.32","2025-08-27","2026-03-01","13914.99","2653.31","801.35","99479.19","2026-03-11","Cancelled","Transferred in full"
"ISA000000159","SR026696A","Ruby","Michael","Mitchell","1944-04-30","Cash","Yes","16091.29","2165.08","2025-10-13","2026-02-04","12383.80","-304.28","910.08","36689.07","2026-03-08","Void","Void"
"ISA000000160","EZ477691A","Maya","Marie","Bennett","2003-08-12","Life Time ISA","No","12082.72","2103.71","2025-12-09","2026-01-10","16311.72","-2065.89","-638.80","11625.16","2026-01-29","Cancelled","Transferred in full"
"ISA000000161","WR233206A","Sophia","Marie","Thomas","1977-07-16","Life Time ISA","Yes","6165.52","3277.41","2025-11-30","2026-03-28","4746.97","551.75","144.39","23397.50","2026-03-28","Void","Void"
"ISA000000162","HW577371C","Finley","Alexander","Carter","1969-07-21","Life Time ISA","Yes","1815.23","19857.25","2025-07-12","2025-12-15","13022.23","936.78","105.93","77727.16","2026-01-21","Void","Transferred in full"
"ISA000000163","SW752361C","Arthur","Benjamin","Robinson","1982-08-10","Stock and Shares","No","15364.37","15179.76","2025-10-05","2025-11-07","12651.41","-3965.86","-975.97","34995.74","2025-12-06","Cancelled","Closed"
"ISA000000164","LL972103D","Maya","David","Brown","1944-11-22","Stock and Shares","Yes","4856.14","11038.00","2025-08-01","2026-03-04","18022.18","-1647.89","-611.86","74296.21","2026-03-17","Void","Cancelled"
"ISA000000165","SJ683876C","Lucas","Alexander","Wilson","2005-02-24","Innovative Finance","Yes","23.93","12109.55","2025-08-28","2025-09-27","18696.50","2950.34","789.95","81145.70","2026-03-19","Closed","Void"
"ISA000000166","MN425456D","Maya","Michael","Johnson","1958-08-17","Cash","Yes","127.10","4622.61","2025-11-30","2026-03-28","13176.16","473.39","517.18","78300.99","2026-04-03","Cancelled","Closed"
"ISA000000167","EY998367C","Jacob","Victoria","Morris","1951-03-08","Innovative Finance","Yes","10866.72","7815.77","2025-10-09","2026-03-21","6670.04","3762.45","453.96","92259.75","2026-03-24","Closed","Cancelled"
"ISA000000168","CX571262C","Grace","Claire","Jones","1997-05-21","Cash","Yes","18797.64","16922.33","2025-04-11","2025-06-24","8304.17","1520.35","826.80","45682.73","2025-06-25","Closed","Cancelled"
"ISA000000169","RW799187C","Poppy","Samuel","Allen","1999-08-14","Innovative Finance","No","11357.46","7845.41","2025-12-26","2026-02-01","15993.80","-2374.17","225.00","82537.46","2026-02-19","Void","Cancelled"
"ISA000000170","RY134766B","Harry","Rose","Wilson","1985-08-19","Cash","Yes","6838.68","12544.73","2025-09-28","2026-01-05","1922.42","2166.68","705.91","67592.73","2026-02-23","Cancelled","Closed"
"ISA000000171","KB258520B","Finley","Alice","Adams","1976-10-20","Cash","No","16005.46","11258.42","2026-01-25","2026-03-10","4067.65","3417.74","461.44","7313.12","2026-04-03","Cancelled","Cancelled"
"ISA000000172","JJ228308B","Henry","William","Green","1986-07-03","Stock and Shares","No","19423.12","2409.53","2025-09-14","2026-03-20","10979.32","-772.40","542.86","80493.93","2026-04-02","Closed","All funds withdrawn"
"ISA000000173","SC115763C","Daisy","Claire","Bennett","1967-11-19","Stock and Shares","Yes","5560.46","6868.39","2025-05-03","2025-06-21","47.89","2890.19","-791.73","30954.54","2026-01-17","Cancelled","All funds withdrawn"
"ISA000000174","BB656023A","Freya","Ann","Walker","1960-07-25","Life Time ISA","Yes","19997.20","9838.34","2025-07-27","2025-09-11","12023.49","942.32","531.11","69087.42","2025-10-01","Void","Transferred in full"
"ISA000000175","KH006474B","Emily","Marie","Brown","1940-11-20","Life Time ISA","No","13519.78","362.16","2025-08-05","2025-10-21","2656.61","2649.36","-352.89","77834.59","2026-03-31","Closed","Transferred in full"
"ISA000000176","HN463576B","Mia","Joseph","Bailey","1972-06-29","Cash","Yes","15258.80","1271.78","2025-08-05","2026-03-02","19535.19","1601.63","343.99","40064.76","2026-03-04","Cancelled","All funds withdrawn"
"ISA000000177","LP079624D","Ava","Ann","Lewis","1946-08-02","Cash","No","6204.81","11155.37","2025-09-18","2025-12-13","11857.53","-2281.99","-135.33","59928.73","2026-03-07","Void","Transferred in full"
"ISA000000178","HS867998A","Ruby","Alice","Adams","2007-03-20","Cash","Yes","7365.33","741.92","2025-10-21","2026-01-03","14260.62","1842.28","634.41","79747.01","2026-01-11","Void","Transferred in full"
"ISA000000179","PX208345C","George","Ann","Evans","1982-02-13","Cash","Yes","13693.61","9566.72","2025-11-07","2025-12-24","10872.19","1407.00","975.63","93421.43","2026-01-11","Void","Transferred in full"
"ISA000000180","HM622959B","Edward","William","Robinson","1996-08-27","Stock and Shares","No","19795.97","9268.46","2025-05-29","2025-11-26","14022.00","-2637.05","133.02","2638.96","2026-03-29","Cancelled","All funds withdrawn"
"ISA000000181","LA857898C","Evie","Ann","Thomas","2001-12-14","Life Time ISA","Yes","5333.74","5086.73","2025-10-13","2025-11-25","4204.95","-2948.86","-748.00","39662.02","2026-02-01","Void","Void"
"ISA000000182","KJ322380A","Maya","David","Jones","1951-03-14","Innovative Finance","No","14455.85","13725.97","2026-02-10","2026-03-14","11678.89","3730.32","941.06","97629.46","2026-03-30","Void","All funds withdrawn"
"ISA000000183","MW691639A","William","Marie","Young","1971-10-06","Life Time ISA","Yes","2337.63","3970.80","2026-02-03","2026-03-22","12256.78","-2798.54","-466.48","23493.46","2026-03-30","Closed","Cancelled"
"ISA000000184","WZ048438B","Jack","David","Morris","1985-09-12","Life Time ISA","No","14835.96","5410.94","2025-08-23","2026-01-01","15301.88","2891.46","826.93","99809.16","2026-03-17","Closed","Transferred in full"
"ISA000000185","WZ478158D","Ava","Louise","Robinson","1986-03-15","Cash","Yes","1831.82","19636.36","2025-06-08","2026-02-08","15309.74","981.48","-674.31","58834.31","2026-02-20","Cancelled","All funds withdrawn"
"ISA000000186","CE588913C","Harry","Marie","Bennett","1965-03-09","Life Time ISA","Yes","5723.92","2914.26","2026-02-04","2026-03-06","5808.91","59.53","226.20","36772.79","2026-03-30","Cancelled","Transferred in full"
"ISA000000187","LB684171A","Elsie","Rose","Davies","1955-02-14","Stock and Shares","Yes","15854.77","18613.93","2025-12-06","2026-04-02","821.22","3399.05","249.28","96201.64","2026-04-02","Void","All funds withdrawn"
"ISA000000188","KP100721A","Freya","Benjamin","Walker","1968-06-02","Life Time ISA","No","1078.68","13558.98","2025-07-19","2025-12-03","12530.71","822.47","-963.72","92920.68","2026-04-01","Void","Transferred in full"
"ISA000000189","MJ289772C","Jacob","Patrick","Jones","1982-02-26","Innovative Finance","Yes","16191.72","14601.48","2025-11-08","2025-11-12","14235.35","825.91","982.87","3786.80","2025-12-14","Cancelled","Transferred in full"
"ISA000000190","PM309628C","Amelia","David","Allen","1974-11-06","Stock and Shares","No","4422.21","6207.95","2025-09-14","2026-03-20","14064.02","1230.90","140.89","69765.92","2026-04-02","Closed","All funds withdrawn"
"ISA000000191","JW413339D","James","Thomas","Phillips","1993-05-19","Life Time ISA","No","3900.19","19894.50","2025-11-07","2025-11-26","2830.69","2110.44","467.58","28633.28","2026-03-18","Closed","All funds withdrawn"
"ISA000000192","BE902748C","Daniel","Elizabeth","Scott","1953-02-05","Life Time ISA","Yes","18504.01","5084.91","2025-06-18","2025-07-17","10331.39","2471.04","225.51","72328.79","2025-07-29","Void","Cancelled"
"ISA000000193","PX796394A","Henry","Louise","Bennett","1969-09-06","Innovative Finance","No","5185.50","11472.51","2025-11-20","2026-03-30","8527.09","-3637.04","754.26","18827.99","2026-03-31","Closed","All funds withdrawn"
"ISA000000194","JB899202D","Freya","Marie","Jackson","1959-01-06","Stock and Shares","No","14998.74","1940.32","2025-05-21","2025-07-09","5142.52","1654.16","548.92","19284.10","2026-02-27","Void","Transferred in full"
"ISA000000195","SL702925B","Leo","Marie","Evans","1954-11-09","Stock and Shares","Yes","17541.15","1375.97","2025-04-11","2026-03-26","9583.32","1990.89","64.44","90173.63","2026-04-03","Closed","Transferred in full"
"ISA000000196","AW066564B","James","Benjamin","Mitchell","1942-05-15","Stock and Shares","No","15681.20","19486.85","2025-07-01","2025-11-28","3522.45","714.67","671.73","8342.64","2026-02-26","Closed","Transferred in full"
"ISA000000197","BA561274C","Emily","Louise","Scott","1991-07-06","Cash","No","19746.00","1475.96","2025-08-03","2026-01-19","17098.24","1660.03","761.70","54764.78","2026-01-30","Cancelled","All funds withdrawn"
"ISA000000198","LA402557C","Daisy","Thomas","White","1998-08-15","Cash","No","6581.00","17353.40","2025-08-09","2026-01-17","19418.72","2611.38","576.14","23785.69","2026-03-09","Cancelled","Void"
"ISA000000199","HC960677A","Jacob","David","Thompson","1982-02-14","Cash","Yes","7243.41","3196.22","2025-11-04","2026-02-10","16407.13","3810.47","709.04","16893.28","2026-02-21","Closed","Void"
"ISA000000200","AP235444B","Amelia","Alice","Kelly","1997-09-20","Stock and Shares","No","15786.70","3906.94","2025-12-27","2025-12-29","18763.01","319.89","596.59","25992.76","2026-01-03","Void","Transferred in full"
"ISA000000201","EE976162C","Arthur","Olivia","Allen","2007-07-23","Innovative Finance","No","10033.41","11918.69","2025-06-04","2025-12-20","7327.53","2851.44","-201.04","73894.30","2026-02-26","Void","Void"
"ISA000000202","LJ906019A","Edward","Olivia","Miller","1978-09-05","Stock and Shares","Yes","531.79","14653.62","2026-01-26","2026-04-04","9838.09","626.20","581.40","60430.14","2026-04-04","Void","Closed"
"ISA000000203","WA591292B","Lucas","Victoria","Foster","1969-06-30","Innovative Finance","No","5850.59","11244.02","2025-11-19","2026-03-10","4298.05","496.37","670.95","25713.55","2026-03-20","Void","Cancelled"
"ISA000000204","HH327873B","Oscar","David","Davies","1953-09-22","Cash","Yes","9472.47","17094.03","2026-02-05","2026-03-08","9989.06","359.62","348.29","1292.55","2026-04-04","Void","All funds withdrawn"
"ISA000000205","MP779819A","William","Ann","Bailey","1954-05-24","Life Time ISA","No","157.39","35.86","2025-11-15","2026-03-23","8636.50","-3729.52","373.87","76655.88","2026-03-27","Void","Transferred in full"
"ISA000000206","AR844498B","Lucas","Elizabeth","Young","1999-07-11","Innovative Finance","Yes","17173.62","16788.86","2025-11-18","2026-02-18","9797.27","1446.42","487.79","90436.56","2026-03-19","Closed","All funds withdrawn"
"ISA000000207","SS858978B","James","Ann","Clarke","1989-12-22","Cash","No","2563.91","4818.96","2025-07-04","2025-09-11","15542.73","-955.13","31.62","69485.52","2025-12-31","Closed","Closed"
"ISA000000208","WH788664C","Logan","Jane","White","2005-02-26","Innovative Finance","Yes","10339.77","2562.75","2025-08-13","2026-02-14","14861.90","-1954.98","642.01","58940.70","2026-03-11","Cancelled","Cancelled"
"ISA000000209","JT572335C","Grace","Elizabeth","Young","1949-04-05","Cash","No","7272.56","14486.49","2026-02-04","2026-03-12","6360.46","1587.80","441.44","10998.03","2026-04-03","Cancelled","Closed"
"ISA000000210","AK449889C","Finley","Rose","Smith","1980-12-03","Innovative Finance","No","786.11","10733.76","2025-05-19","2025-06-26","12050.85","924.99","-680.44","14275.55","2026-03-11","Cancelled","Closed"
